Id,Address1,Address2,Area,Country,City,State,Region,Pincode
5199,"9/2, Picnic Garden, Third Lane","Tiljala, Kolkata",,India,Kolkata,West Bengal,Kolkata,700039
22015,BEHIND NEW BUS STAND PALIKA BAZAR       ,RATIA DISTT FATEHABAD                   ,,,FATEHABAD                ,,,125051
22881,,,,,Zirakpur,Punjab,,
11785,Bongaigaon,Chapaguri North,Bongaigaon,,Bongaigaon,,,783380
11786,Mumbai,139 Ram Gadh C.H.S. Goshala Road,Opp. Surya Darshan Building Mulund -,,Mumbai,,,400080
11787,1St Floor Dibrugarh,Khemka Market,,,Dibrugarh,,,786001
1836,"No-6 Demonte Street,",Santhome,,India,Chennai,Tamil Nadu,NA,600004
20796,"AFS-3,NEW MEDICINE MARKET               ","2ND FLOOR,AMINABAD                      ",,,LUCKNOW                  ,,,       
11790,Bara Bazar Bareilly,Shop No.8 Lda Complex Gali Nawaban,,,Bareilly,,,243003
7023,"Building No. L-37, Basement, Central Market, Near Mcd Dispensary","Lajpat Nagar 2, Delhi",,India,Delhi,Delhi,Delhi-NCR,110024
11791,57 S C Bose Complex Chowk Lucknow,C/O.Dr.S C Tiwari,,,Lucknow,,,226001
19827,SHOW ROOM NO.2                          ,GANDHI MARKET                           ,,,BHATINDA                 ,,,151001
18994,20-ZILA PARISHAD MARKET                 ,                                        ,,,MUZAFFARNAGAR            ,,,       
11792,Banglore,,,,Bengaluru,,,400097
18740,SAPATGRAM                               ,"DIST.DHUBRI,OLD BUS STAND               ",,,DHUBRI                   ,,,       
1837,"Plot No F-26/3, Basement, Okhla Industrial Area","Okhla Phase II, New Delhi",,India,New Delhi,Delhi,Delhi-NCR,110020
22882,,,,,Delhi,Delhi,,
22883,,,,,Cuddapah,Andra Pradesh,,
11793,,,,,Kadapa,,,
11794,Outside Octroi Post,I/S Ludhiana Mediciti Hospital,,,Ludhiana,,,141001
7342,"Kothi Bazar,",,,India,,Madhya Pradesh,,460001
1839,"H.C.B. Road, Opposite Central M, Amalaptty",Sibsagar,,India,Sibsagar,Assam,NA,785640
18742,VENGALI                                 ,LUNGLEI                                 ,,,MIZORAM                  ,,,       
1840,"Venglai, Lunglei",Aizawl,,India,Aizawl,Mizoram,NA,796701
11795,,Chowk Bazarjugsalai,Jamshedpur -,,Jamshedpur,,,831006
11796,Begusarai,Bari Pokhar,Pokharia Near Lic Office Begusarai,,Begusarai,,,851101
1841,"100, Leader Road,",Allahabad,,India,Allahabad,Uttar Pradesh,NA,211003
20797,"SHOP-8,27/32,LEADER ROAD                ",                                        ,,,ALLAHABAD                ,,,211003
22174,"SHOP NO.6, EKTA MARKET, ATTAWA          ",SECTOR 42-B                             ,,,CHANDIGARH               ,,,160036
22017,SHOP NO. 15                             ,UPPER GROUND FLOOR                      ,,,ALIGARH                  ,,,202001
11797,,,,,Saproon,,,
11798,,972/5 Purvavali Ganeshpur,Near Bajaj Showroom Roorkee,,Roorkee,,,247667
20320,"972/5, PURVAVALI GANESHPUR              ",NEAR BAJAJ SHOWROOM                     ,,,ROORKEE                  ,,,247667
11799,Govind Mitra Road Patna.,A/2 New Uday Palace,,,Patna,,,800004
11800,Sangarur,3 Guru Nanak,Sarai,,,,,111111
11801,,,,,Bhatinda,,,
11802,,,,,Hardoi,,,
11803,,,,,Haldwani,,,
22014,"5442/4,CROSS ROAD NO.4                  ",GRAIN MARKET                            ,,,AMBALACANTT              ,,,133001
1855,"Plot No.2 & 3, Sector-C, Industrial Area","Govindpura, Bhopal",,India,Bhopal,Madhya Pradesh,NA,462024
22215,RAGHUNATH MARKET                        ,RAGHUNATH BAZAR                         ,,,JAMMU                    ,,,18001
11804,Mau,Ali Building,Sahadatpura,,,,,275303
11805,,Ghanta Ghar Rampa Road,Sitapur -,,Sitapyr,,,261001
5200,"18-7-198/A/290, Sultan Shahi Road, Talab Katta, Main Road","Charminar, Hyderabad",,India,Hyderabad,Telangana,Hyderabad,500002
1856,Rowing Club Road,Bhawanipurzirat,,India,Motihari,Bihar,NA,845401
1842,"10-7-39, Rangreejpeta,",Rajamundry,,India,Rajahmundry,Andhra Pradesh,NA,533101
11829,,,,,Berhampur,,,
1857,"Behind Surya Hotel, 17-18, Laxmi Market","Cinema Road,",,India,Ajmer,Rajasthan,NA,305001
11831,2-14-10 Nehru Road Jalna 431 203.,General & Pharamaceuticals,,,Jalna,,,431203
11806,,,,,Delhi,,,
20116,"17-18,LAXMI MARKET,BEHIND SURYA HOTEL   ",CINEMA ROAD                             ,,,AJMER                    ,,,305001
11832,Gaya Gaya -823001,F B S Road,Gaya,,,,,823001
11807,S.N.Road Upper Bazar Ranchi - 1,G - 3 Vishwanath,Tower,,Ranchi,,,834001
11833,,,,,Ranchi,,,
11808,,Bordoloi Nagar Lane No. 7 Sector-1,Tinsulia Assam -,,Tinsulia,,,786125
5201,"101, Samim Palace, Dr. Bhakka Street, Vanki Bordi","Shahpore, Surat",,India,Surat,Gujarat,Surat,395003
11834,Tinsukia,C/O. Friends & Associates,Chirapatty,,Tinsukia,,,786125
1851,"Shop No. A-36, Guru Nanak Colony, Opposite BSNL Quarters",Sangrur,,India,Sangrur,Punjab,NA,148001
1858,"1st & 2nd Floor, Kalamma Street Pharmaceutical Distributors","D.No.119/A, Ward No.2,",,India,Bellary,Karnataka,NA,583101
7343,"Hazaribag Tower Road,","Nawabganj,",,India,,Jharkhand,,
11830,Dist - Sonitpur,Main Road,Dhekiajuli,,Dhekiajuli,,,784110
1843,"5th Floor, 16 A Shakespeare Sarani",New Bk Market,,India,Kolkata,West Bengal,NA,700071
11835,,,,,Araria,,,
1859,"Chandani, Amta,",Howrah,,India,Howrah,West Bengal,NA,711401
5202,"Shop No. 1, 2, 3, Anmol Annexie CHSL Survey No. 98/99, Sonumiya Road, Dobhi Ali",Thane West,,India,Thane,Maharashtra,Thane,400601
18283,"33,VIJAYNAGAR SHOPPING CENTER           ",HOSPITAL ROAD                           ,,,BHUJ                     ,,,370001
22887,,,,,Burhanpur,Madhya Pradesh,,
20482,"100,INDIRAPALLI                         ",PALASIPARA(NADIA)                       ,,,KRISHNANAGAR             ,,,741155
1844,"P.O. Palashipara 100, Indrapalli,",P.S. Tehatta,,India,Nadia,West Bengal,NA,741155
11836,) Asansol P.O. Asansol,N.R.R Sarani (,H.B.Road,,Asansol,,,713301
1860,"15, Parashwanath",Dawa Bazar Hospital Road,,India,Udaipur,Rajasthan,Udaipur,313001
11839,,,,,Shahjahanpur,,,
11840,,Bijli Pura Shahjahanpur Bareilly,Sector-1,,Shahjahanpur,,,242001
21468,JAI PRAKASH NAGAR                       ,                                        ,,,KHAGARIA                 ,,,851204
11837,Garhwa,Pathantoli,Muhalla,,Jharkhand,,,822114
1861,"Plot No 13, S.No.233/1A1A Avp Alagammal N, Near New Bus Stand","Trichy Main Road, Thanjavur",,India,Thanjavur,Tamil Nadu,NA,613005
11841,,,,,Vashi,,,
1845,"No 9, 15th Cross,","J P Nagar, 6th Phase",,India,Bengaluru,Karnataka,NA,560078
11838,,,,,Amritsar,,,
19828,"SHOP NO.5,B.D.MARKET                    ","KUCHA DAI KHANA,KATRA SHER SINGH        ",,,AMRITSAR                 ,,,       
1862,"Commercial Centre, Rajori Gardan, 160-161, 163-164 & 167, Plot No.04,","Vardhman Location Plaza,J-Block,",,India,New Delhi,Delhi,NA,110027
11809,,,,,Bally,,,
11842,,,,,Mumbai,,,
22885,,,,,Delhi,Delhi,,
20799,"HNO.146,RAJIV NAGAR COLONY              ","NEAR PHAL MANDI,RUSTAMPUR               ",,,GORAKHPUR                ,,,       
1863,Karan Nagar,Srinagar,,India,Srinagar,Jammu & Kashmir,NA,190010
11810,Azamgarh,Rani Ki Sarai,Azamgarh,,Azamgarh,,,276001
11844,City R T O Relocation Site Bhuj-K,Shop No.85 To 88 Wing-C Katira Complex,Katira Medical Market,,Kutch,,,370001
11843,Rto Relocation Site Madhapar Road,Shop No. C - 85 To 88,Katira Medical Market,,Bhuj,,,370001
1846,"12/1213, Vanki Bordi, Opposite Bhola Distributors","Shahpore, Surat",,India,Surat,Gujarat,NA,395003
1852,"42/2, 1st Floor, Malhar Paltan Chhipa B, Near Malharganj Police Station",Indore,,India,Indore,Madhya Pradesh,NA,452002
11845,,17Shri Jee Mansionlakhanda Kuwn Dawa,Bazaralwar,,Alwar,,,301001
11846,,,,,Bashirhat,,,
20509,"01,MADHYA KHAGRABARI                    ",                                        ,,,MAYNAGURI                ,,,735224
1864,"Yadav Chowk, Hajipur, Vaishali, Hajipur",Hajipur,,India,Hajipur,Bihar,NA,844101
11847,Near Hathi Mai Mandir Faizabad,C/O Dr. I Rizwi Imambara Road,Miya Bazar Purab Pathak,,Faizabad,,,224001
1853,"Ground Floor, Shop No-2","Santoshi Maa Market, Opp. M.G.H. Jodhpur",,India,Jodhpur,Rajasthan,NA,345023
11848,,,,,Ferozepur,,,
19829,"NEAR BUS STAND, PATIALA                 ",                                        ,,,PATIALA                  ,,,147001
5204,"Shop No. 2, Plot No. 112/120, Gods Gift Tower, Harishchandra Nagaokar, Lower Parel West","Lower Parel, Mumbai",,India,Mumbai,Maharashtra,Mumbai,400013
11811,Kottayam Kerala,Sazmeera Building,Satri Road,,Kottayam,,,686001
11812,Mahabir Chowk,Shardhanand,Road,,Ranchi,,,834001
21505,"SHASHTRI NAGAR, BHAWANIPUR ZIRAT,       ","MOTIHARI, DIST- EAST CHAMPARAN          ",,,MOTIHARI                 ,,,845401
20800,"14/13,SHAHGANJ                          ",LEADAR ROAD                             ,,,ALLAHABAD                ,,,       
5205,"B Wing, Gala No. 5 & 6, Pravasi Industrial Estate, Off Aarey Road, Goregaon East","Goregaon, Mumbai",,India,Mumbai,Maharashtra,Mumbai,400063
20801,"RAMPUR,CHAKIYA                          ",                                        ,,,MAUNATHBHANJAN           ,,,       
11813,,,,,Kota,,,
11849,Ladpura-Kota,S.Porwal,Market,,Kota,,,324001
5206,529/1-A Shahganj,"Leader Road, Allahabad",,India,Allahabad,Uttar Pradesh,Allahabad,211003
20802,"529/1-A,SHAHGANJ,LEADER ROAD            ",                                        ,,,ALLAHABAD                ,,,       
18767,WARD NO-10                              ,N.T ROAD                                ,,,LAKHIMPUR                ,,,787001
18745,NEAR SURYA CINEMA HALL                  ,N.T.ROAD                                ,,,NORTHLAKHIMPUR           ,,,787001
1854,32/5 Omkar Nagar,B Trinagar,,India,Delhi,Delhi,NA,110035
11815,,1085/6 South Fourth Street,Pudukkottai,,Pudukottai,,,622001
11850,"No.4085/6,, South Fourth Street","Pudukottai, Tamilnadu",,,Pudukottai,Tamil Nadu,,622001
18072,4085/6 SOUTH 4TH STREET                 ,                                        ,,,PUDUKKOTTAI              ,,,622001
1865,"Thakurbari Road, New Market, Dibrugarh",Dibrugarh,,India,Dibrugarh,Assam,NA,786001
11852,,,,,Junagarh,,,
1847,"Cross Jn: Thiruvalla, Xxiv/571(3) New No. Xxxv/29,",Litha Mamaoottil Complex,,India,Thiruvalla,Kerala,NA,689101
20483,DEBI MORE                               ,HASNABAD                                ,,,PARGANAS                 ,,,743426
5207,"12-2-23 Shop No1, Syed Ali Guda","Asif Nagar, Hyderabad",,India,Hyderabad,Telangana,Hyderabad,500028
5208,"2/1, Mukundapur","Ajoy Nagar, Kolkata",,India,Kolkata,West Bengal,Kolkata,700099
5212,"F/19, Sai Siddhi Ground Floor, Chembur Naka, Opposite Hanuman Mandir, Charai Gaon","Chembur, Mumbai",,India,Mumbai,Maharashtra,Mumbai,400071
5209,"467/A, Tibra House, 1st Floor, Jss Road, Chirabazar","Kalbadevi, Mumbai",,India,Mumbai,Maharashtra,Mumbai,400002
5210,"3/B, Prestige Classic, Dawa Bazaar, Chinchwad Station","Chinchwad, Pune",,India,Pune,Maharashtra,PCMC,411019
5211,"Shop No. 3, Arjan Niwas, Plot No. 51, Sector No. 6, Karanjade","Panvel, Navi Mumbai",,India,Raigad,Maharashtra,Raigad,410206
11854,,,,,Salem,,,
1866,Hazareshwar Colony,2 Parshwanath Dava Bazar,,India,Udaipur,Rajasthan,NA,313001
11851,,Old No. 27 New No. 54,Saminathapuram Main Road,,Salem,,,636009
11816,Gajapati Orissa,Arogya Street,Paralakhemundi,,Paralakhemundi,,,761200
11817,Nai Basti Uday Ganj Lucknow,14/619 Murad Ali Lane,,,Lucknow,,,226001
11855,,,,,Krishnanagar,,,
5213,"Asalpha, Sakinaka",Mumbai,,India,Mumbai,Maharashtra,Mumbai,400080
5214,11 KNC Road,"Barasat, Kolkata",,India,Kolkata,West Bengal,Kolkata,700124
1848,Narendra Dev University Of Agriculture,"Kumarganj, Faizabad",,India,Faizabad,Uttar Pradesh,NA,224229
1867,"94(179) Old Calcutta Road, 1st Floor, Nonachandanpukur","Barrackpore, North 24 Parganas",,India,North 24 Parganas,West Bengal,NA,
1849,"No. 246, K-19, 246/1 & 19/1, Ground & 1st Floor",Kshethraiah Road,,India,Mysore,Karnataka,NA,570024
11859,,,,,Aligarh,,,
11860,Aligarh U.P,Phaphala,Street,,Aligarh,,,202001
11856,,,,,Sonarpur,,,
11861,,,,,Agarpara,,,
22891,,,,,Agarpara,West Bengal,,
5215,"192A, Sarat Bose Road, Lake Market, Kalighat",Kolkata,,India,Kolkata,West Bengal,Kolkata,700029
11857,,,,,Mirzapur,,,
11862,Mirzapur,Katra Baziro Mirzapur,,,Mirzapur,,,231001
11818,Railway Station,H No. 4-1-36 & 4-1-37,Ground Floor 1St & 2Nd Floor,,Vikarabad,,,501101
11819,Ranga Reddy,Station Road,Vikarabad,,Vikarabad,,,501101
5216,"Shop No. 2, DGF, Sultan Plaza","Aminabad, Lucknow",,India,Lucknow,Uttar Pradesh,Lucknow,226018
11863,,,,,Nizamabad,,,
11864,Nizamabad,Door No-5-6-54 Dwaraka Nagar,Door No-5-6-54 Dwaraka Nagar,,Nizamabad,,,503001
11820,Hajipur,Pokhara,Hospital Road,,Vaishali,,,844101
11865,,,,,Lucknow,,,
1868,"1-2-288/1/1,","Domal Guda,",,India,Hyderabad,Telangana,NA,500029
22892,,,,,Kanpur,Uttar Pradesh,,
11866,,,,,Kanpur,,,
5217,"59/110, Birhana Road, Dawai Market","General Ganj, Kanpur",,India,Kanpur,Uttar Pradesh,Kanpur,208001
11867,Sikar,B-109 Laxmi Market,Station Road,,Sikar,,,332001
5218,"H.No. 19-2-24/11, Ali Bhag, Kalapather, Jhanuma, Old City",Hyderabad,,India,Hyderabad,Telangana,Hyderabad,500053
11821,,12/839 1/2 Mazda Apartment,Vaaki Bordi Rani Talav Surat -,,Surat,,,395002
19242,19-2-24/11                              ,ALI BAGH                                ,,,HYDERABAD                ,,,500 053
11822,,Plot No.1201 Kh.No.1267 Jaunlipatty,P.O.Telengabazar P.S. Purishat Cuttack,,Cuttack,,,753009
1850,"Mehadipatnam, H No 12 - 2 - 709 / B / 13,","Padmanabha Nagar,",,India,Hyderabad,Telangana,NA,500028
11823,,Iqbal Market Karanagar,Near Dr. Allaqaband,,Srinagar,,,190010
22893,,,,,Srinagar,Jammu und Kashmir,,
5219,"G105, Attimaramma Tample Street, Kurubarapete, Cottonpet Cross","Cottonpete, Bengaluru",,India,Bengaluru,Karnataka,Bangalore,560053
11824,,Line Para Kishanganj Bihar -,,,Kishanganj,,,855108
11868,Naya Gaon East Near New Medicine Ma,Shop No.3 G.F.Waris Plaza,110/31 Meer Jaan Lane,,Lucknow,,,226018
1870,"House No 412/1/1 1st Floor, Nakhate Complex,","Station Road, Ward No 11",,India,Pharbhani,Maharashtra,NA,431401
5220,"New SDO Office, Bajkul Road","Egra, Purba Medinipur",,India,East Midnapore,West Bengal,East Midnapore,721429
7344,,,,India,,Rajasthan,,
1871,Manik Ghosh Bazar,Cuttack,,India,Cuttack,Odisha,NA,753009
11825,,H.C.B. Road Amlapatty.,,,Sivasagar,,,785640
11826,,Shahi Complex Tilak Maidan Road,Muzaffarpur -,,Muzaffarpur,,,842001
324,"Block-F, 55, Mehta Building, Room No. : 1 & 2, First Floor","B.R.B. Basu Road, Kolkata",,India,Kolkata,West Bengal,NA,700001
11870,"55,B.R.B.Basu Road,(Mehta-","Building)Room No.1,2&3 1St Fl.",Block-F,,Bagrimarket,West Bengal,,700001
11871,,,,,Hisar,,,
11827,,Vishwanath Umar Road Soti Chauraha,Barhalganj- Gorakhpur (U.P.),,Badhalganj,,,273402
1869,Rahon,Shaheed Bhagat Singh Nagar,,India,Shaheed Bhagat Singh Nagar,Punjab,NA,144517
11828,,Doctor Colony Civil Lane Rudrapur,Udam Singh Nagar,,Rudrapur,,,263153
22894,,,,,Rudrapur,Uttaranchal,,
11869,,7 Angoori Devi Complex,Nai Basti,,Ghaziabad,,,201001
1872,Kujang,Cuttack,,India,Cuttack,Odisha,NA,754141
11872,Pgs (N) P.O.Basirhat College,Vill. Mrizapur Dist,24,,Bashirhat,,,743411
18746,P.V ROAD                                ,                                        ,,,NORTHLAKHIMPUR           ,,,       
1873,"Panindra Vidyala Road, P.O. North",Lakhimpur,,India,Dibrugarh,Assam,NA,787001
19228,"10/159 & 159-1,1ST FIOOR                ",NEAR VASAVI KALYANA MANTAPAM            ,,,ADONI                    ,,,518301
22176,HOLI COTTAGE CEMETRY ROAD               ,SANJAULI SHIMLA-6(H.P)                  ,,,SHIMLA                   ,,,171006
11873,Mudali St Vellore,69/7 Engineer,Subaraya,,,,,632004
1874,T.C.3/122(6) Jc Heights,"Opp.M.G.College, Paruthippara",,India,Trivandrum,Kerala,NA,695004
1875,"11/350, Kannara Street,",Palghat,,India,Palghat,Kerala,NA,678001
7349,,,,India,,Pondicherry,,
5221,"Deogarh, Near Gopa Bandhu Chowk",Cuttack,,India,Cuttack,Odisha,Cuttack,768108
11876,Chandigarh,Sco No.322 Basement,Sector 40-D,,Chandigarh,,,160036
7350,,,,India,,Assam,,
7346,"Cure & care Complex, Pharmaceutical Distributors","I.G.Road, Hyderpora,",,India,,Jammu und Kashmir,,190014
11877,Panipat,Ganesh Colony Shiv Nagar,Opp. Mohak Hospital Khanna Road,,Panipat,,,132103
11878,Rallies Plots,18/19 Ground Floor,Dawa Bazar Mahavir Plaza,,Amravati,,,444601
5222,Baraut,Prayagraj,,India,Allahabad,Uttar Pradesh,Allahabad,221502
11879,Building No.2 Bhagirath Place Delhi,1710/8-9 (First Floor),Mangal,,Delhi,,,110006
11874,Nashik,10 Joshi Sankul,Gole Colony,,,,,422002
11880,Phase - 1,Plot No. 331,Ground Floor Industrial Area,,Panchkula,,,134109
11881,Rewari,Shop No. G-56-59,Kamla Palace Dharuhera Chowk,,Rewari,,,123401
7347,"Shreeji Complex, Underground",Opp. Old Bus Station,,India,,Gujarat,,362001
11882,Nasik Road,Chandrama Banglow,Artilry Center Road,,,,,422101
7351,,,,India,,Pondicherry,,
11875,,,,,Narsipatnam,,,
7345,"Trimulgherry P.O.,","D. No. 33-147/112, Shop No. 5, Secunderabad",,India,,Telangana,,500015
7348,,,,India,,Pondicherry,,
20504,"462,PATAKURA,GOALBAGAN                  ",H.N.ROAD                                ,,,COOCHBEHAR               ,,,736101
11883,,,,,Patna,,,
183,"House No. 406, W.No.16, Guriahato Road","Kotwali, Cooch Behar",,India,Cooch Behar,West Bengal,NA,736101
1876,"Egra, Purba",Egra,,India,Contai,West Bengal,NA,721429
20827,SHANKAR BAJAR                           ,CHAKREHI CHAURAHA                       ,,,CHITRAKOOT               ,,,210205
5223,"Near B.D.O office, Domjur, Notunpally","Domjur, Howrah",,India,Howrah,West Bengal,Howrah,711405
5346,Balitikuri,"Kalitala, Howrah",,India,Howrah,West Bengal,Howrah,711113
22895,,,,,Howrah,West Bengal,,
11884,,,,,Suri,,,
11885,Kunwar Singh Colony,Gandhi Path,,,Chas,,,827013
21719,"VIDYA NAGAR , MADHUWAN BIHAR            ",ROAD NO-3 HARMU                         ,,,RANCHI                   ,,,834002
11886,#NAME?,J P Road Mausaurhi,Mausaurhi,,Patna,,,804452
18996,BSA COMPOUND ZILA PARISHAD              ,CIVIL LINE P.O SHIV CHOWK               ,,,MUZAFFARNAGAR            ,,,251001
11887,,Dev Market Purab Bazar,Saharsa -,,Saharsa,,,852201
11888,,,,,Garhwa,,,
11889,,Sinha Marketold Jail Road Nawada -,,,Nawada,,,111111
5224,"34, 2nd Floor, 2nd Cross, S.G.N Layout, Lalbagh Road",Bengaluru,,India,Bengaluru,Karnataka,Bangalore,560027
22896,,,,,Bangalore,Karnataka,,
18406,"#9,10 & 11,II FLOOR,SREENIVAS COMPLEX   ","NO.164,SULTANPET                        ",,,BENGALURU                ,,,560053
1877,C - 3 Maa Mathurasini Palace,G M Road,,India,Patna,Bihar,NA,800004
18747,OFFICE TILLA                            ,DHARMANAGAR                             ,,,NORTHTRIPURA             ,,,799250
11890,,Hawan Kund S. N. Road,P.O.-G.P.O. P.S. Kotwali Dist-Ranchi,,Ranchi,,,834001
5237,"A/68, 1st Floor, Unit-3, Kharevelnagar",Khurda,,India,Bhubaneswar,Odisha,Bhubaneswar,751001
20803,JALAL PUR SAWARNKAR                     ,"DHARAM SALA, RATH(HAMIRPUR)             ",,,RATH                     ,,,       
11892,Koderma,Old Bus Stand,Jhumri Telaiya,,Hazaribagh,,,825409
11893,,,,,Jhumriteliya,,,
5225,"Shop No. D/7, Mahima Palace, Govind Mitra Road, Sabzibagh","Bakarganj, Patna",,India,Patna,Bihar,Patna,800004
21723,"GROUND FLOOR, SHOP NO.B7,               ","AROMA PALACE, BEHIND FIRAYALAL, MAIN ROD",,,RANCHI                   ,,,834001
7352,"NARMADA SHIKSHA SANTHAN 1st FLOOR, SHOP No.06,","OPP. HERO HONDA SHOWROOM,",,India,,Madhya Pradesh,,461001
1879,Amar Market,"Line Bazar, Purnea",,India,Purnea,Bihar,NA,854301
1880,"Basant Market,",Samastipur,,India,Samastipur,Bihar,NA,848101
21469,"BHAWANIPUR ZIRAT,MOTIHARI               ",EAST CHAMPARAN                          ,,,MOTIHARI                 ,,,845401
11894,,Shanti Market Tekari Road Gaya -,,,Gaya,,,823001
11895,,D/8 Ground Floor Uday Place,Govind Mitra Road Patna -,,Patna,,,800004
21711,"GUJRAT BHAWAN, CHECK POST               ",CHAS                                    ,,,BOKARO                   ,,,827013
1881,"Bhuyan Complex, Dr.J.C.Das Road","Pan Bazar, Guwahati",,India,Guwahati,Assam,NA,781001
11896,Amarendra Bazar Nayagarh,Plot No. 69/70,,,Nayagarh,,,752069
11897,Sasaram Rohtas Bihar,Usman Complex,,,Rohatas,,,821115
21470,"MANJU MARKET,REFERAL HOSPITAL ROAD      ",                                        ,,,FORBISGANJ               ,,,854318
11898,,Koransarai,Buxer Bihar,,Buxar,,,802126
21506,"WARD NO-07, TILAK CHOWK                 ",MADHUBANI                               ,,,MADHUBANI                ,,,847211
5226,"Shop No. D11, Mahima Palace, Govind Mitra Road, Sabzibagh","Bakarganj, Patna",,India,Patna,Bihar,Patna,800004
5227,"39, Shradhanand Rd, Upper Bazar",Ranchi,,India,Ranchi,Jharkhand,Ranchi,834001
11899,Ghazipur,37 New Market Mishra Bazar,,,Ghazipur,,,233001
11900,Ranchi,Madhukar Regency,S N Road,,Ranchi,,,835222
11901,,Mohanpur Road Samastipur - Bihar,,,Samastipur,,,848101
